SWMM5 LID Report File

Project:  
LID Unit: GREENROOFS in Subcatchment GREENROOFS

                    	  Elapsed	    Total	    Total	  Surface	 Pavement	     Soil	  Storage	  Surface	    Drain	  Surface	 Pavement	     Soil	  Storage
                    	     Time	   Inflow	     Evap	    Infil	     Perc	     Perc	    Exfil	   Runoff	  OutFlow	    Level	    Level	 Moisture	    Level
Date        Time    	    Hours	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	   inches	   inches	  Content	   inches
----------- --------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------
 04/07/2016 19:20:00	   19.333	    0.110	   0.0000	    0.110	    0.000	    0.110	    0.000	   0.000	    0.110	    0.000	    0.000	    0.201	    0.026
 04/07/2016 19:25:00	   19.417	    0.110	   0.0000	    0.110	    0.000	    0.110	    0.000	   0.000	    0.110	    0.000	    0.000	    0.201	    0.026
 04/07/2016 19:30:00	   19.500	    0.110	   0.0000	    0.110	    0.000	    0.110	    0.000	   0.000	    0.110	    0.000	    0.000	    0.201	    0.026
 04/07/2016 19:35:00	   19.583	    0.100	   0.0000	    0.100	    0.000	    0.110	    0.000	   0.000	    0.110	    0.000	    0.000	    0.201	    0.026
 04/07/2016 19:40:00	   19.667	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.110	    0.000	    0.000	    0.201	    0.025
 04/07/2016 19:45:00	   19.750	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.099	    0.000	    0.000	    0.201	    0.025
 04/07/2016 19:50:00	   19.833	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 19:55:00	   19.917	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:00:00	   20.000	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:05:00	   20.083	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:10:00	   20.167	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:15:00	   20.250	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:20:00	   20.333	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:25:00	   20.417	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:30:00	   20.500	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:35:00	   20.583	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:40:00	   20.667	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:45:00	   20.750	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:50:00	   20.833	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 20:55:00	   20.917	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 21:00:00	   21.000	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 21:05:00	   21.083	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 21:10:00	   21.167	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 21:15:00	   21.250	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 21:20:00	   21.333	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 21:25:00	   21.417	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 21:30:00	   21.500	    0.100	   0.0000	    0.100	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 21:35:00	   21.583	    0.090	   0.0000	    0.090	    0.000	    0.100	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.025
 04/07/2016 21:40:00	   21.667	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.100	    0.000	    0.000	    0.201	    0.023
 04/07/2016 21:45:00	   21.750	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.089	    0.000	    0.000	    0.201	    0.023
 04/07/2016 21:50:00	   21.833	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 21:55:00	   21.917	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:00:00	   22.000	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:05:00	   22.083	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:10:00	   22.167	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:15:00	   22.250	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:20:00	   22.333	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:25:00	   22.417	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:30:00	   22.500	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:35:00	   22.583	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:40:00	   22.667	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:45:00	   22.750	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:50:00	   22.833	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 22:55:00	   22.917	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 23:00:00	   23.000	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 23:05:00	   23.083	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 23:10:00	   23.167	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 23:15:00	   23.250	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 23:20:00	   23.333	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 23:25:00	   23.417	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 23:30:00	   23.500	    0.090	   0.0000	    0.090	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 23:35:00	   23.583	    0.080	   0.0000	    0.080	    0.000	    0.090	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.023
 04/07/2016 23:40:00	   23.667	    0.080	   0.0000	    0.080	    0.000	    0.080	    0.000	   0.000	    0.090	    0.000	    0.000	    0.201	    0.022
 04/07/2016 23:45:00	   23.750	    0.080	   0.0000	    0.080	    0.000	    0.080	    0.000	   0.000	    0.080	    0.000	    0.000	    0.201	    0.022
 04/07/2016 23:49:59	   23.833	    0.080	   0.0000	    0.080	    0.000	    0.080	    0.000	   0.000	    0.080	    0.000	    0.000	    0.201	    0.022
