1,'HPD'
2,'GREENSBORO,HIGH P, NC'
3,313630,313630,0,0,0,0,0,0,0,0
4,1948,07,1952,12
9,23,2,'0','0'
9,24,1,'0','0'
9,25,141,'0','0'
8,949,8,18,'HI',3
9,6,1,'0','0'
9,7,1,'0','0'
9,25,2,'0','0'
8,949,8,20,'HI',8
9,5,2,'0','0'
9,8,9,'0','0'
9,9,2,'0','0'
9,10,2,'0','0'
9,11,1,'0','0'
9,12,9,'0','0'
9,14,1,'0','0'
9,25,26,'0','0'
8,949,8,21,'HI',9
9,15,1,'0','0'
9,17,4,'0','0'
9,18,8,'0','0'
9,19,1,'0','0'
9,20,16,'0','0'
9,21,34,'0','0'
9,22,28,'0','0'
9,23,1,'0','0'
9,25,93,'0','0'
8,949,8,22,'HI',3
9,1,1,'0','0'
9,23,14,'0','0'
9,25,15,'0','0'
8,949,8,23,'HI',4
9,5,1,'0','0'
9,6,90,'0','0'
9,7,19,'0','0'
9,25,110,'0','0'
8,949,8,28,'HI',13
9,10,3,'0','0'
9,11,16,'0','0'
9,12,25,'0','0'
9,13,7,'0','0'
9,14,19,'0','0'
9,15,62,'0','0'
9,16,24,'0','0'
9,17,5,'0','0'
9,18,2,'0','0'
9,19,4,'0','0'
9,20,1,'0','0'
9,21,1,'0','0'
9,25,169,'0','0'
8,949,8,31,'HI',5
9,9,9,'0','0'
9,10,6,'0','0'
9,13,3,'0','0'
9,14,3,'0','0'
9,25,21,'0','0'
8,949,9,1,'HI',2
9,1,0,'0','0'
9,25,0,'0','0'
8,949,9,3,'HI',2
9,18,1,'0','0'
9,25,1,'0','0'
8,949,9,7,'HI',4
9,9,3,'0','0'
9,14,4,'0','0'
9,15,3,'0','0'
9,25,10,'0','0'
8,949,9,8,'HI',2
9,17,27,'0','0'
9,25,27,'0','0'
8,949,9,13,'HI',6
9,4,1,'0','0'
9,6,0,'M','0'
9,7,0,'M','0'
9,9,1,'0','0'
9,19,16,'0','0'
9,25,18,'I','0'
8,949,9,14,'HI',6
9,1,1,'0','0'
9,2,9,'0','0'
9,3,3,'0','0'
9,4,24,'0','0'
9,6,1,'0','0'
9,25,38,'0','0'
8,949,9,16,'HI',4
9,17,39,'0','0'
9,21,11,'0','0'
9,22,1,'0','0'
9,25,51,'0','0'
8,949,9,18,'HI',4
9,15,11,'0','0'
9,17,28,'0','0'
9,18,1,'0','0'
9,25,40,'0','0'
8,949,9,23,'HI',2
9,3,2,'0','0'
9,25,2,'0','0'
8,949,9,29,'HI',10
9,1,3,'0','0'
9,2,9,'0','0'
9,3,7,'0','0'
9,4,4,'0','0'
9,5,3,'0','0'
9,6,2,'0','0'
9,7,1,'0','0'
9,16,5,'0','0'
9,17,1,'0','0'
9,25,35,'0','0'
8,949,10,1,'HI',2
9,1,0,'0','0'
9,25,0,'0','0'
8,949,10,7,'HI',7
9,3,1,'0','0'
9,8,1,'0','0'
9,9,3,'0','0'
9,10,4,'0','0'
9,11,4,'0','0'
9,12,3,'0','0'
9,25,16,'0','0'
8,949,10,17,'HI',3
9,4,1,'0','0'
9,24,1,'0','0'
9,25,2,'0','0'
8,949,10,18,'HI',2
9,3,1,'0','0'
9,25,1,'0','0'
8,949,10,26,'HI',6
9,1,5,'0','0'
9,2,44,'0','0'
9,3,13,'0','0'
9,4,4,'0','0'
9,5,3,'0','0'
9,25,69,'0','0'
8,949,10,28,'HI',9
9,11,5,'0','0'
9,12,10,'0','0'
9,14,11,'0','0'
9,15,1,'0','0'
9,16,10,'0','0'
9,17,13,'0','0'
9,18,5,'0','0'
9,19,2,'0','0'
9,25,57,'0','0'
8,949,10,29,'HI',2
9,1,1,'0','0'
9,25,1,'0','0'
8,949,10,30,'HI',17
9,7,10,'0','0'
9,8,15,'0','0'
9,9,28,'0','0'
9,10,27,'0','0'
9,11,16,'0','0'
9,12,21,'0','0'
9,13,8,'0','0'
9,14,26,'0','0'
9,15,8,'0','0'
9,16,5,'0','0'
9,17,2,'0','0'
9,18,47,'0','0'
9,19,20,'0','0'
9,20,46,'0','0'
9,21,37,'0','0'
9,23,3,'0','0'
9,25,319,'0','0'
8,949,10,31,'HI',3
9,2,14,'0','0'
9,3,57,'0','0'
9,25,71,'0','0'
8,949,11,1,'HI',13
9,1,1,'0','0'
9,2,4,'0','0'
9,3,9,'0','0'
9,5,1,'0','0'
9,6,1,'0','0'
9,7,5,'0','0'
9,8,10,'0','0'
9,9,8,'0','0'
9,11,8,'0','0'
9,12,5,'0','0'
9,13,33,'0','0'
9,14,12,'0','0'
9,25,97,'0','0'
8,949,11,3,'HI',2
9,16,1,'0','0'
9,25,1,'0','0'
8,949,11,10,'HI',2
9,1,1,'0','0'
9,25,1,'0','0'
8,949,11,13,'HI',4
9,15,21,'0','0'
9,16,1,'0','0'
9,18,2,'0','0'
9,25,24,'0','0'
8,949,11,24,'HI',5
9,21,1,'0','0'
9,22,2,'0','0'
9,23,2,'0','0'
9,24,13,'0','0'
9,25,18,'0','0'
8,949,11,25,'HI',2
9,1,1,'0','0'
9,25,1,'0','0'
8,949,11,29,'HI',3
9,6,15,'0','0'
9,7,3,'0','0'
9,25,18,'0','0'
8,949,12,1,'HI',2
9,1,0,'0','0'
9,25,0,'0','0'
8,949,12,11,'HI',7
9,5,1,'0','0'
9,6,1,'0','0'
9,7,1,'0','0'
9,8,1,'0','0'
9,13,1,'0','0'
9,14,1,'0','0'
9,25,6,'0','0'
8,949,12,13,'HI',8
9,10,2,'0','0'
9,13,2,'0','0'
9,18,2,'0','0'
9,19,1,'0','0'
9,20,1,'0','0'
9,23,5,'0','0'
9,24,16,'0','0'
9,25,29,'0','0'
8,949,12,14,'HI',8
9,1,11,'0','0'
9,2,22,'0','0'
9,3,2,'0','0'
9,4,4,'0','0'
9,5,7,'0','0'
9,6,12,'0','0'
9,8,1,'0','0'
9,25,59,'0','0'
8,949,12,18,'HI',6
9,11,1,'0','0'
9,19,1,'0','0'
9,20,1,'0','0'
9,21,2,'0','0'
9,23,1,'0','0'
9,25,6,'0','0'
8,949,12,19,'HI',5
9,1,3,'0','0'
9,2,2,'0','0'
9,3,1,'0','0'
9,4,1,'0','0'
9,25,7,'0','0'
8,949,12,23,'HI',7
9,5,1,'0','0'
9,6,1,'0','0'
9,7,3,'0','0'
9,8,4,'0','0'
9,9,5,'0','0'
9,10,1,'0','0'
9,25,15,'0','0'
8,949,12,26,'HI',6
9,10,1,'0','0'
9,14,1,'0','0'
9,16,3,'0','0'
9,21,1,'0','0'
9,23,1,'0','0'
9,25,7,'0','0'
8,950,1,1,'HI',2
9,1,0,'0','0'
9,25,0,'0','0'
8,950,1,7,'HI',2
9,2,4,'0','0'
9,25,4,'0','0'
8,950,1,10,'HI',5
9,19,2,'0','0'
9,20,1,'0','0'
9,22,3,'0','0'
9,23,1,'0','0'
9,25,7,'0','0'
8,950,1,12,'HI',7
9,9,2,'0','0'
9,10,1,'0','0'
9,15,1,'0','0'
9,17,1,'0','0'
9,18,1,'0','0'
9,24,1,'0','0'
9,25,7,'0','0'
8,950,1,16,'HI',4
9,8,2,'0','0'
9,9,1,'0','0'
9,11,1,'0','0'
9,25,4,'0','0'
8,950,1,17,'HI',10
9,11,3,'0','0'
9,12,5,'0','0'
9,13,7,'0','0'
9,14,1,'0','0'
9,17,1,'0','0'
9,19,12,'0','0'
9,20,24,'0','0'
9,21,2,'0','0'
9,22,1,'0','0'
9,25,56,'0','0'
8,950,1,19,'HI',10
9,1,1,'0','0'
9,4,1,'0','0'
9,5,1,'0','0'
9,8,2,'0','0'
9,9,9,'0','0'
9,10,11,'0','0'
9,11,5,'0','0'
9,18,1,'0','0'
9,21,2,'0','0'
9,25,33,'0','0'
8,950,1,27,'HI',12
9,6,5,'0','0'
9,7,19,'0','0'
9,8,8,'0','0'
9,9,5,'0','0'
9,10,1,'0','0'
9,12,1,'0','0'
9,14,1,'0','0'
9,16,4,'0','0'
9,18,1,'0','0'
9,19,1,'0','0'
9,20,1,'0','0'
9,25,47,'0','0'
8,950,1,28,'HI',2
9,17,2,'0','0'
9,25,2,'0','0'
8,950,1,30,'HI',8
9,5,1,'0','0'
9,6,7,'0','0'
9,7,6,'0','0'
9,8,1,'0','0'
9,9,1,'0','0'
9,18,1,'0','0'
9,23,1,'0','0'
9,25,18,'0','0'
8,950,1,31,'HI',3
9,2,1,'0','0'
9,3,2,'0','0'
9,25,3,'0','0'
8,950,2,1,'HI',3
9,1,0,'0','0'
9,5,1,'0','0'
9,25,1,'0','0'
8,950,2,2,'HI',4
9,17,2,'0','0'
9,18,2,'0','0'
9,19,1,'0','0'
9,25,5,'0','0'
8,950,2,7,'HI',8
9,2,1,'0','0'
9,3,1,'0','0'
9,4,12,'0','0'
9,5,5,'0','0'
9,6,2,'0','0'
9,7,1,'0','0'
9,8,1,'0','0'
9,25,23,'0','0'
8,950,2,9,'HI',5
9,11,10,'0','0'
9,12,18,'0','0'
9,13,1,'0','0'
9,14,2,'0','0'
9,25,31,'0','0'
8,950,2,10,'HI',6
9,12,1,'0','0'
9,14,4,'0','0'
9,16,3,'0','0'
9,17,4,'0','0'
9,18,1,'0','0'
9,25,13,'0','0'
8,950,2,12,'HI',2
9,8,1,'0','0'
9,25,1,'0','0'
8,950,2,13,'HI',3
9,17,1,'0','0'
9,19,1,'0','0'
9,25,2,'0','0'
8,950,2,14,'HI',9
9,2,2,'0','0'
9,4,1,'0','0'
9,7,2,'0','0'
9,10,1,'0','0'
9,11,3,'0','0'
9,12,2,'0','0'
9,13,3,'0','0'
9,14,4,'0','0'
9,25,18,'0','0'
8,950,2,22,'HI',11
9,13,1,'0','0'
9,14,4,'0','0'
9,15,1,'0','0'
9,16,6,'0','0'
9,17,11,'0','0'
9,18,16,'0','0'
9,19,0,'M','0'
9,20,0,'M','0'
9,21,1,'0','0'
9,22,1,'0','0'
9,25,41,'I','0'
8,950,2,23,'HI',4
9,4,3,'0','0'
9,5,26,'0','0'
9,6,1,'0','0'
9,25,30,'0','0'
8,950,3,1,'HI',5
9,1,2,'0','0'
9,2,1,'0','0'
9,6,9,'0','0'
9,7,1,'0','0'
9,25,13,'0','0'
8,950,3,7,'HI',12
9,9,5,'0','0'
9,10,8,'0','0'
9,11,4,'0','0'
9,12,5,'0','0'
9,13,2,'0','0'
9,14,8,'0','0'
9,15,2,'0','0'
9,16,3,'0','0'
9,17,4,'0','0'
9,18,1,'0','0'
9,19,1,'0','0'
9,25,43,'0','0'
8,950,3,8,'HI',3
9,6,1,'0','0'
9,13,1,'0','0'
9,25,2,'0','0'
8,950,3,11,'HI',5
9,19,1,'0','0'
9,20,2,'0','0'
9,21,1,'0','0'
9,22,1,'0','0'
9,25,5,'0','0'
8,950,3,12,'HI',8
9,17,2,'0','0'
9,18,4,'0','0'
9,19,4,'0','0'
9,20,1,'0','0'
9,22,2,'0','0'
9,23,5,'0','0'
9,24,3,'0','0'
9,25,21,'0','0'
8,950,3,13,'HI',10
9,6,2,'0','0'
9,7,1,'0','0'
9,9,19,'0','0'
9,10,7,'0','0'
9,11,4,'0','0'
9,13,1,'0','0'
9,15,6,'0','0'
9,16,3,'0','0'
9,20,8,'0','0'
9,25,51,'0','0'
8,950,3,16,'HI',12
9,8,7,'0','0'
9,9,9,'0','0'
9,10,9,'0','0'
9,11,8,'0','0'
9,12,5,'0','0'
9,13,6,'0','0'
9,14,5,'0','0'
9,18,1,'0','0'
9,20,1,'0','0'
9,21,1,'0','0'
9,22,1,'0','0'
9,25,53,'0','0'
8,950,3,20,'HI',16
9,5,4,'0','0'
9,6,3,'0','0'
9,7,1,'0','0'
9,8,1,'0','0'
9,10,1,'0','0'
9,11,9,'0','0'
9,12,6,'0','0'
9,13,8,'0','0'
9,14,2,'0','0'
9,16,4,'0','0'
9,17,4,'0','0'
9,18,13,'0','0'
9,19,2,'0','0'
9,20,8,'0','0'
9,24,1,'0','0'
9,25,67,'0','0'
8,950,3,22,'HI',10
9,4,1,'0','0'
9,10,1,'0','0'
9,13,2,'0','0'
9,14,9,'0','0'
9,15,16,'0','0'
9,16,11,'0','0'
9,17,2,'0','0'
9,22,3,'0','0'
9,23,2,'0','0'
9,25,47,'0','0'
8,950,3,28,'HI',7
9,1,1,'0','0'
9,2,2,'0','0'
9,3,1,'0','0'
9,4,1,'0','0'
9,5,3,'0','0'
9,6,6,'0','0'
9,25,14,'0','0'
8,950,3,29,'HI',3
9,8,6,'0','0'
9,11,1,'0','0'
9,25,7,'0','0'
8,950,4,1,'HI',3
9,1,0,'0','0'
9,19,1,'0','0'
9,25,1,'0','0'
8,950,4,4,'HI',9
9,15,26,'0','0'
9,16,4,'0','0'
9,17,4,'0','0'
9,18,4,'0','0'
9,19,1,'0','0'
9,20,2,'0','0'
9,21,1,'0','0'
9,24,5,'0','0'
9,25,47,'0','0'
8,950,4,5,'HI',4
9,1,6,'0','0'
9,2,2,'0','0'
9,3,1,'0','0'
9,25,9,'0','0'
8,950,4,11,'HI',2
9,18,5,'0','0'
9,25,5,'0','0'
8,950,4,20,'HI',6
9,5,1,'0','0'
9,6,3,'0','0'
9,8,1,'0','0'
9,9,2,'0','0'
9,21,2,'0','0'
9,25,9,'0','0'
8,950,4,25,'HI',2
9,18,2,'0','0'
9,25,2,'0','0'
8,950,4,29,'HI',2
9,22,4,'0','0'
9,25,4,'0','0'
8,950,4,30,'HI',8
9,2,1,'0','0'
9,9,1,'0','0'
9,14,14,'0','0'
9,15,43,'0','0'
9,16,7,'0','0'
9,19,3,'0','0'
9,22,3,'0','0'
9,25,72,'0','0'
8,950,5,1,'HI',7
9,1,0,'0','0'
9,6,4,'0','0'
9,7,5,'0','0'
9,8,6,'0','0'
9,9,26,'0','0'
9,10,2,'0','0'
9,25,43,'0','0'
8,950,5,2,'HI',6
9,3,7,'0','0'
9,4,6,'0','0'
9,7,21,'0','0'
9,13,1,'0','0'
9,24,1,'0','0'
9,25,36,'0','0'
8,950,5,3,'HI',5
9,1,7,'0','0'
9,2,20,'0','0'
9,3,13,'0','0'
9,5,1,'0','0'
9,25,41,'0','0'
8,950,5,11,'HI',8
9,15,2,'0','0'
9,16,5,'0','0'
9,20,58,'0','0'
9,21,17,'0','0'
9,22,5,'0','0'
9,23,75,'0','0'
9,24,8,'0','0'
9,25,170,'0','0'
8,950,5,12,'HI',7
9,1,1,'0','0'
9,5,1,'0','0'
9,16,2,'0','0'
9,19,1,'0','0'
9,20,20,'0','0'
9,21,6,'0','0'
9,25,31,'0','0'
8,950,5,13,'HI',4
9,1,4,'0','0'
9,2,1,'0','0'
9,4,4,'0','0'
9,25,9,'0','0'
8,950,5,14,'HI',16
9,2,14,'0','0'
9,3,2,'0','0'
9,9,1,'0','0'
9,10,4,'0','0'
9,11,1,'0','0'
9,13,1,'0','0'
9,14,1,'0','0'
9,17,3,'0','0'
9,18,5,'0','0'
9,19,14,'0','0'
9,20,16,'0','0'
9,21,1,'0','0'
9,22,7,'0','0'
9,23,1,'0','0'
9,24,7,'0','0'
9,25,78,'0','0'
8,950,5,15,'HI',4
9,1,1,'0','0'
9,9,9,'0','0'
9,13,1,'0','0'
9,25,11,'0','0'
8,950,5,18,'HI',2
9,17,1,'0','0'
9,25,1,'0','0'
8,950,5,19,'HI',2
9,23,4,'0','0'
9,25,4,'0','0'
8,950,5,23,'HI',4
9,22,22,'0','0'
9,23,5,'0','0'
9,24,8,'0','0'
9,25,35,'0','0'
8,950,5,24,'HI',3
9,16,9,'0','0'
9,17,1,'0','0'
9,25,10,'0','0'
8,950,5,25,'HI',5
9,12,1,'0','0'
9,20,2,'0','0'
9,21,29,'0','0'
9,22,1,'0','0'
9,25,33,'0','0'
8,950,5,26,'HI',4
9,1,16,'0','0'
9,2,1,'0','0'
9,16,1,'0','0'
9,25,18,'0','0'
8,950,5,28,'HI',3
9,23,4,'0','0'
9,24,9,'0','0'
9,25,13,'0','0'
8,950,5,31,'HI',4
9,7,1,'0','0'
9,14,1,'0','0'
9,18,4,'0','0'
9,25,6,'0','0'
8,950,6,1,'HI',2
9,1,0,'0','0'
9,25,0,'0','0'
8,950,6,3,'HI',3
9,14,24,'0','0'
9,17,11,'0','0'
9,25,35,'0','0'
8,950,6,4,'HI',14
9,1,4,'0','0'
9,2,1,'0','0'
9,3,3,'0','0'
9,5,4,'0','0'
9,6,2,'0','0'
9,7,2,'0','0'
9,8,3,'0','0'
9,9,7,'0','0'
9,10,4,'0','0'
9,11,2,'0','0'
9,12,8,'0','0'
9,13,7,'0','0'
9,16,35,'0','0'
9,25,82,'0','0'
8,950,6,10,'HI',7
9,16,23,'0','0'
9,17,17,'0','0'
9,18,4,'0','0'
9,20,6,'0','0'
9,21,11,'0','0'
9,23,1,'0','0'
9,25,62,'0','0'
8,950,6,11,'HI',2
9,1,1,'0','0'
9,25,1,'0','0'
8,950,6,19,'HI',4
9,15,32,'0','0'
9,16,2,'0','0'
9,23,1,'0','0'
9,25,35,'0','0'
8,950,6,21,'HI',4
9,15,11,'0','0'
9,17,115,'0','0'
9,18,4,'0','0'
9,25,130,'0','0'
8,950,6,22,'HI',4
9,19,3,'0','0'
9,20,2,'0','0'
9,22,1,'0','0'
9,25,6,'0','0'
8,950,6,23,'HI',3
9,4,1,'0','0'
9,16,22,'0','0'
9,25,23,'0','0'
8,950,6,25,'HI',2
9,18,3,'0','0'
9,25,3,'0','0'
8,950,6,29,'HI',5
9,7,55,'0','0'
9,8,2,'0','0'
9,21,58,'0','0'
9,22,13,'0','0'
9,25,128,'0','0'
8,950,7,1,'HI',5
9,1,0,'0','0'
9,2,3,'0','0'
9,3,10,'0','0'
9,4,16,'0','0'
9,25,29,'0','0'
8,950,7,4,'HI',4
9,22,1,'0','0'
9,23,3,'0','0'
9,24,1,'0','0'
9,25,5,'0','0'
8,950,7,5,'HI',3
9,14,2,'0','0'
9,18,1,'0','0'
9,25,3,'0','0'
8,950,7,6,'HI',3
9,14,8,'0','0'
9,15,3,'0','0'
9,25,11,'0','0'
8,950,7,7,'HI',2
9,7,2,'0','0'
9,25,2,'0','0'
8,950,7,9,'HI',2
9,23,1,'0','0'
9,25,1,'0','0'
8,950,7,11,'HI',6
9,16,2,'0','0'
9,17,85,'0','0'
9,18,4,'0','0'
9,19,2,'0','0'
9,20,3,'0','0'
9,25,96,'0','0'
8,950,7,12,'HI',4
9,17,1,'0','0'
9,19,2,'0','0'
9,20,1,'0','0'
9,25,4,'0','0'
8,950,7,13,'HI',3
9,22,13,'0','0'
9,23,3,'0','0'
9,25,16,'0','0'
8,950,7,15,'HI',3
9,18,9,'0','0'
9,19,7,'0','0'
9,25,16,'0','0'
8,950,7,18,'HI',3
9,17,34,'0','0'
9,20,13,'0','0'
9,25,47,'0','0'
8,950,7,20,'HI',5
9,19,23,'0','0'
9,21,16,'0','0'
9,23,3,'0','0'
9,24,13,'0','0'
9,25,55,'0','0'
8,950,7,21,'HI',3
9,17,14,'0','0'
9,18,13,'0','0'
9,25,27,'0','0'
8,950,7,24,'HI',2
9,17,17,'0','0'
9,25,17,'0','0'
8,950,7,26,'HI',4
9,18,3,'0','0'
9,20,7,'0','0'
9,21,5,'0','0'
9,25,15,'0','0'
8,950,7,27,'HI',7
9,7,1,'0','0'
9,9,8,'0','0'
9,10,62,'0','0'
9,12,13,'0','0'
9,23,2,'0','0'
9,24,3,'0','0'
9,25,89,'0','0'
8,950,7,28,'HI',7
9,1,5,'0','0'
9,9,3,'0','0'
9,10,1,'0','0'
9,20,57,'0','0'
9,21,8,'0','0'
9,22,2,'0','0'
9,25,76,'0','0'
8,950,7,31,'HI',2
9,22,2,'0','0'
9,25,2,'0','0'
8,950,8,1,'HI',2
9,1,0,'0','0'
9,25,0,'0','0'
8,950,8,2,'HI',5
9,17,5,'0','0'
9,20,3,'0','0'
9,21,2,'0','0'
9,22,1,'0','0'
9,25,11,'0','0'
8,950,8,3,'HI',3
9,17,8,'0','0'
9,18,7,'0','0'
9,25,15,'0','0'
8,950,8,5,'HI',2
9,19,8,'0','0'
9,25,8,'0','0'
8,950,8,15,'HI',4
9,11,2,'0','0'
9,12,3,'0','0'
9,13,1,'0','0'
9,25,6,'0','0'
8,950,8,16,'HI',2
9,6,3,'0','0'
9,25,3,'0','0'
8,950,8,18,'HI',4
9,12,1,'0','0'
9,13,56,'0','0'
9,15,14,'0','0'
9,25,71,'0','0'
8,950,8,19,'HI',3
9,14,25,'0','0'
9,15,5,'0','0'
9,25,30,'0','0'
8,950,8,22,'HI',4
9,1,26,'0','0'
9,2,7,'0','0'
9,3,2,'0','0'
9,25,35,'0','0'
8,950,8,23,'HI',3
9,9,4,'0','0'
9,15,34,'0','0'
9,25,38,'0','0'
8,950,8,25,'HI',3
9,13,32,'0','0'
9,14,2,'0','0'
9,25,34,'0','0'
8,950,8,29,'HI',2
9,18,52,'0','0'
9,25,52,'0','0'
8,950,8,31,'HI',4
9,13,2,'0','0'
9,14,9,'0','0'
9,16,17,'0','0'
9,25,28,'0','0'
8,950,9,1,'HI',4
9,1,0,'0','0'
9,11,1,'0','0'
9,12,5,'0','0'
9,25,6,'0','0'
8,950,9,4,'HI',3
9,17,3,'0','0'
9,18,6,'0','0'
9,25,9,'0','0'
8,950,9,8,'HI',2
9,24,3,'0','0'
9,25,3,'0','0'
8,950,9,9,'HI',12
9,1,1,'0','0'
9,2,8,'0','0'
9,3,3,'0','0'
9,4,11,'0','0'
9,5,7,'0','0'
9,6,2,'0','0'
9,7,3,'0','0'
9,8,1,'0','0'
9,14,0,'M','0'
9,16,0,'M','0'
9,17,5,'0','0'
9,25,41,'I','0'
8,950,9,10,'HI',4
9,7,49,'0','0'
9,8,5,'0','0'
9,10,1,'0','0'
9,25,55,'0','0'
8,950,9,11,'HI',2
9,7,1,'0','0'
9,25,1,'0','0'
8,950,9,12,'HI',6
9,13,6,'0','0'
9,14,1,'0','0'
9,18,2,'0','0'
9,19,15,'0','0'
9,20,7,'0','0'
9,25,31,'0','0'
8,950,9,13,'HI',2
9,20,1,'0','0'
9,25,1,'0','0'
8,950,9,18,'HI',2
9,10,2,'0','0'
9,25,2,'0','0'
8,950,9,22,'HI',9
9,4,3,'0','0'
9,6,2,'0','0'
9,7,11,'0','0'
9,8,9,'0','0'
9,9,9,'0','0'
9,10,8,'0','0'
9,11,1,'0','0'
9,16,1,'0','0'
9,25,44,'0','0'
8,950,10,1,'HI',2
9,1,0,'0','0'
9,25,0,'0','0'
8,950,10,4,'HI',6
9,20,8,'0','0'
9,21,5,'0','0'
9,22,30,'0','0'
9,23,3,'0','0'
9,24,16,'0','0'
9,25,62,'0','0'
8,950,10,5,'HI',9
9,1,1,'0','0'
9,2,3,'0','0'
9,3,3,'0','0'
9,4,5,'0','0'
9,5,9,'0','0'
9,6,7,'0','0'
9,7,8,'0','0'
9,8,1,'0','0'
9,25,37,'0','0'
8,950,10,9,'HI',6
9,2,1,'0','0'
9,3,17,'0','0'
9,4,4,'0','0'
9,5,3,'0','0'
9,6,1,'0','0'
9,25,26,'0','0'
8,950,10,19,'HI',14
9,4,1,'0','0'
9,13,5,'0','0'
9,14,16,'0','0'
9,15,21,'0','0'
9,16,17,'0','0'
9,17,7,'0','0'
9,18,6,'0','0'
9,19,2,'0','0'
9,20,1,'0','0'
9,21,4,'0','0'
9,22,24,'0','0'
9,23,25,'0','0'
9,24,6,'0','0'
9,25,135,'0','0'
8,950,10,20,'HI',6
9,1,1,'0','0'
9,2,1,'0','0'
9,11,2,'0','0'
9,12,3,'0','0'
9,13,5,'0','0'
9,25,12,'0','0'
8,950,10,21,'HI',3
9,4,1,'0','0'
9,5,1,'0','0'
9,25,2,'0','0'
8,950,10,22,'HI',2
9,24,3,'0','0'
9,25,3,'0','0'
8,950,10,23,'HI',8
9,1,17,'0','0'
9,2,2,'0','0'
9,3,9,'0','0'
9,5,1,'0','0'
9,21,1,'0','0'
9,23,34,'0','0'
9,24,20,'0','0'
9,25,84,'0','0'
8,950,10,24,'HI',5
9,1,1,'0','0'
9,2,4,'0','0'
9,3,3,'0','0'
9,9,1,'0','0'
9,25,9,'0','0'
8,950,11,1,'HI',2
9,1,0,'0','0'
9,25,0,'0','0'
8,950,11,3,'HI',2
9,24,3,'0','0'
9,25,3,'0','0'
8,950,11,4,'HI',6
9,1,54,'0','0'
9,2,30,'0','0'
9,6,1,'0','0'
9,13,13,'0','0'
9,18,1,'0','0'
9,25,99,'0','0'
8,950,11,11,'HI',2
9,13,2,'0','0'
9,25,2,'0','0'
8,950,11,20,'HI',4
9,15,2,'0','0'
9,16,28,'0','0'
9,17,9,'0','0'
9,25,39,'0','0'
8,950,11,24,'HI',6
9,20,10,'0','0'
9,21,15,'0','0'
9,22,16,'0','0'
9,23,10,'0','0'
9,24,12,'0','0'
9,25,63,'0','0'
8,950,11,25,'HI',4
9,1,3,'0','0'
9,2,1,'0','0'
9,4,1,'0','0'
9,25,5,'0','0'
8,950,12,1,'HI',2
9,1,0,'0','0'
9,25,0,'0','0'
8,950,12,3,'HI',7
9,15,25,'0','0'
9,16,1,'0','0'
9,17,1,'0','0'
9,22,10,'0','0'
9,23,22,'0','0'
9,24,17,'0','0'
9,25,76,'0','0'
8,950,12,4,'HI',7
9,1,8,'0','0'
9,2,25,'0','0'
9,3,1,'0','0'
9,6,1,'0','0'
9,8,1,'0','0'
9,9,2,'0','0'
9,25,38,'0','0'
8,950,12,7,'HI',8
9,5,1,'0','0'
9,6,1,'0','0'
9,7,1,'0','0'
9,11,5,'0','0'
9,12,30,'0','0'
9,13,19,'0','0'
9,14,1,'0','0'
9,25,58,'0','0'
8,950,12,10,'HI',7
9,19,1,'0','0'
9,20,2,'0','0'
9,21,3,'0','0'
9,22,2,'0','0'
9,23,2,'0','0'
9,24,1,'0','0'
9,25,11,'0','0'
8,950,12,20,'HI',2
9,11,1,'0','0'
9,25,1,'0','0'
8,950,12,29,'HI',7
9,1,4,'0','0'
9,2,3,'0','0'
9,3,1,'0','0'
9,4,1,'0','0'
9,5,1,'0','0'
9,6,1,'0','0'
9,25,11,'0','0'
8,950,12,30,'HI',2
9,15,1,'0','0'
9,25,1,'0','0'
8,951,1,1,'HI',2
9,1,0,'0','0'
9,25,0,'0','0'
8,951,1,7,'HI',8
9,9,3,'0','0'
9,10,10,'0','0'
9,11,12,'0','0'
9,12,3,'0','0'
9,13,6,'0','0'
9,14,12,'0','0'
9,15,1,'0','0'
9,25,47,'0','0'
8,951,1,11,'HI',2
9,7,1,'0','0'
9,25,1,'0','0'
8,951,1,13,'HI',8
9,16,2,'0','0'
9,17,8,'0','0'
9,18,6,'0','0'
9,19,8,'0','0'
9,20,2,'0','0'
9,21,1,'0','0'
9,23,1,'0','0'
9,25,28,'0','0'
8,951,1,14,'HI',4
9,5,1,'0','0'
9,6,1,'0','0'
9,7,1,'0','0'
9,25,3,'0','0'
8,951,1,15,'HI',6
9,1,10,'0','0'
9,2,7,'0','0'
9,3,4,'0','0'
9,4,4,'0','0'
9,5,1,'0','0'
9,25,26,'0','0'
8,951,1,23,'HI',8
9,17,1,'0','0'
9,18,2,'0','0'
9,19,2,'0','0'
9,20,1,'0','0'
9,22,5,'0','0'
9,23,0,'M','0'
9,24,5,'M','0'
9,25,16,'I','0'
8,951,1,24,'HI',3
9,8,1,'0','0'
9,10,1,'0','0'
9,25,2,'0','0'
8,951,1,29,'HI',3
9,16,1,'0','0'
9,17,3,'0','0'
9,25,4,'0','0'
8,951,1,30,'HI',7
9,6,1,'0','0'
9,7,3,'0','0'
9,8,5,'0','0'
9,9,8,'0','0'
9,10,7,'0','0'
9,13,1,'0','0'
9,25,25,'0','0'
8,951,1,31,'HI',3
9,1,1,'0','0'
9,18,1,'0','0'
9,25,2,'0','0'
8,951,2,1,'HI',6
9,1,0,'0','0'
9,13,17,'0','0'
9,14,2,'0','0'
9,15,7,'0','0'
