HPD08021100HPCPHI19650900230010700 00003  &&&
HPD08021100HPCPHI19650900230010900 00001  &&&
HPD08021100HPCPHI19650900230011200 00003  &&&
HPD08021100HPCPHI19650900230011300 00002  &&&
HPD08021100HPCPHI19650900230011400 00004  &&&
HPD08021100HPCPHI19650900230011700 00001  &&&
HPD08021100HPCPHI19650900240011500 00001  &&&
HPD08021100HPCPHI19650900240011600 00007  &&&
HPD08021100HPCPHI19650900260012200 00007  &&&
HPD08021100HPCPHI19650900260012400 00020  &&&
HPD08021100HPCPHI19650900270010100 00004  &&&
HPD08021100HPCPHI19650900270010200 00001  &&&
HPD08021100HPCPHI19650900270010400 00002  &&&
HPD08021100HPCPHI19650900270010500 00001  &&&
HPD08021100HPCPHI19650900270010600 00010  &&&
HPD08021100HPCPHI19650900270010700 00013  &&&
HPD08021100HPCPHI19650900270010800 00005  &&&
HPD08021100HPCPHI19650900270010900 00001  &&&
HPD08021100HPCPHI19650900270011000 00001  &&&
HPD08021100HPCPHI19650900270011300 00001  &&&
HPD08021100HPCPHI19650900270011400 00012  &&&
HPD08021100HPCPHI19650900270011500 00073  &&&
HPD08021100HPCPHI19650900270011600 00095  &&&
HPD08021100HPCPHI19650900270011700 00003  &&&
HPD08021100HPCPHI19650900270011800 00002  &&&
HPD08021100HPCPHI19650900270011900 00001  &&&
HPD08021100HPCPHI19650900270012000 00001  &&&
HPD08021100HPCPHI19650900270012100 00041  &&&
HPD08021100HPCPHI19650900270012200 00040  &&&
HPD08021100HPCPHI19650900270012300 00027  &&&
HPD08021100HPCPHI19650900270012400 00035  &&&
HPD08021100HPCPHI19650900280010100 00009  &&&
HPD08021100HPCPHI19650900280010200 00002  &&&
HPD08021100HPCPHI19650900280010300 00002  &&&
HPD08021100HPCPHI19650900280010400 00014  &&&
HPD08021100HPCPHI19650900280010500 00012  &&&
HPD08021100HPCPHI19650900280010600 00009  &&&
HPD08021100HPCPHI19650900280010700 00011  &&&
HPD08021100HPCPHI19650900280010800 00006  &&&
HPD08021100HPCPHI19650900280010900 00016  &&&
